"","V1","V2","V3","V4","V5"
"CHD1",0.110555531400046,0.0514587678213406,0.26846155735861,0.211844887019261,0.146271873594817
"YY1AP1",-0.039869887681736,-0.000344003895716254,0.00563756597759775,0.167871218548396,0.0448902312463919
"PPP1R15A",0.0107945999879455,-0.0338869805446067,0.0177246657455604,0.660999050131827,0.297286908871781
"ATP5IF1",0.0289714755037267,0.0388076728147966,0.0510977126724089,-0.00408580814841394,-0.0118112207204002
"ASF1B",-0.0645790423619504,-0.0879298210539963,0.0529640828120016,0.438537140111543,0.241057813665847
"SHMT2",0.047829922118055,-0.00933140851486558,0.112685782583939,0.224321644065265,0.0984176276723931
"ALDH9A1",0.065377284215786,0.00692065977790155,0.11159897501837,0.0582783118428884,0.0607907464422716
"UBE2K",0.242883983436379,0.0154542089948639,0.260438943687993,0.0524667129752039,0.174204711200782
"RSRP1",-0.0104084148496892,-0.00364128766337735,-0.0897590300437325,0.941449892210772,0.148429567281799
"CDC7",0.239111798681882,0.0447244057260197,0.597468859205511,0.360219693846543,0.568085216054
"ZNF497",-0.0776320512002912,-0.0616388872580396,-0.144760780199968,-0.0025460453886265,-0.0817747855155643
"JPT1",-0.0295111543397578,-0.036738172204911,0.000562181531534395,-0.113255661666347,-0.0270582011743344
"PPP1R9A",0.0937200375306336,-0.152572416251545,0.465792936689176,0.231198615209701,0.121487894490749
"ATAD2B",-0.0099135246866265,-0.0292794588376669,0.191711800217986,0.281276308310211,0.0851977785500595
"GTF3C1",0.20944618396314,0.0872220430454864,0.411272282663116,0.16554278044166,0.0944860974400438
"NAV2",0.0388945358063679,-0.0219911245521458,0.167251556254239,0.221830059163442,0.178198597043731
"ST7L",-0.0827415354537221,-0.0436064762843438,-0.0729294282854437,0.03769669390315,-0.00902645770969191
"ADD3-AS1",-0.0361837485568351,0.0291658713048142,-0.0721635821631765,-0.0274120705784782,-0.0576176995823097
"AC016588.1",-0.0459275673351028,-0.0347345623872116,-0.123471362986074,-0.0322810144788722,-0.0122458931908503
"TECPR1",0.0182669492906584,-0.00263936361011906,0.0155408347800983,-0.0970836006096302,-0.106294755991984
"PUS7",0.622028762682783,0.0868119961579466,0.880623176985936,-0.114797696002611,0.110418510927251
"KDSR",0.0725039224755493,0.19307406904758,0.224270375991284,0.298327901373937,0.0657630842173611
"POMGNT2",0.142009104013439,0.191094034853982,0.00646078592426999,0.0895191463920053,0.178655728845818
"SKAP2",0.13003799573592,-0.0150281319954323,0.51381400194807,0.156818639031122,0.140482327847026
"CDC25A",0.0285540753382648,0.0384748713808177,0.147412770644426,0.30607554727774,0.263399955174734
"MYO10",0.149565765041828,-0.086681525126012,0.538645243578646,0.185537465219409,0.17915272663563
"TMSB10",-0.0883036553767434,-0.0647612881805111,-0.124011592175471,0.056584327647814,-0.044630600774294
"NARS",0.138183819378125,0.127117982948366,0.369541301732855,0.00980135303271479,0.0569533810689033
"POGK",-0.0653736173293452,-0.0869718990821069,0.130908543884602,0.251021421042015,0.153148829137157
"AP003032.2",-0.0484984201898862,-0.0315614153423717,-0.111737352864344,0.150713944697866,-0.0738027001314215
"MTCH2",0.198135105758164,0.0359089919012988,0.37643072499987,-0.0266741460862708,0.0427437819179963
"SS18",0.00389278850171165,-0.129027970968782,0.0201999522517469,0.586526605844003,0.304491421740184
"MTX1",-0.0344336045290976,0.00544720785802951,-0.0931333527174835,-0.00898797582867538,-0.109318456866127
"UBE2E1",0.211987298780097,-0.0106223857724753,0.466235697781099,0.195655166842089,0.244564400365843
"GRSF1",0.132462998431707,-0.086726334570961,0.342855627542217,0.262416183897515,0.23447472489146
"CBX6",-0.0375979534188149,-0.0500513373115488,0.150748614792593,0.133091018884516,-0.0235798272692587
"CFDP1",0.316452074491625,0.0216758576353488,0.511352357859059,0.138691190371912,0.246404995382218
"AC092143.2",-0.00839362700753107,-0.0423468188240773,-0.0250836987165849,-0.0171051768121104,-0.0630239985561843
"UIMC1",0.156344554378245,0.000319402849958683,0.441275344341583,0.0772312484333716,0.43823664991555
"VPS35L",0.164674829564553,0.0534464975477638,0.339146194473839,0.30032013736209,0.241012450822319
"B3GNT2",0.128634378650539,0.0569220781192346,0.289191994663708,0.304232552064338,0.0737584815888473
"KPNA2",0.0354614170784041,0.22499728416651,0.142317506129195,0.329805708926899,0.374031611773017
"RC3H2",0.11323984850171,-0.0362014119854513,0.452754675566674,0.168440465592244,0.0672569904392983
"SYPL1",0.20039579349163,0.0962092191101313,0.299916563277005,0.284563181909887,0.145187469358135
"PTER",0.101598528582161,-0.0185569199489659,0.0283269186600035,-0.0776338547916348,-0.00577494231208
"REC8",0.0436986333762709,-0.0567004457757593,0.333228544179403,0.320685535527893,0.284017933247162
"POLD2",0.201982199252427,0.0625992038554539,0.403984168559811,0.165846300346626,0.0727733638458232
"ARHGEF7",0.215776638837233,0.0793580051946275,0.530576122972725,0.158176405654773,0.192028444937841
"NDUFA11",-0.0054385128695444,0.0583318532956082,-0.0343642258051863,-0.0627380690759724,-0.0198335788939459
"CDC6",0.144658003421833,0.00906176734323652,0.332697308763427,-0.00553744541133232,0.134640074839196
"GNPTAB",0.0905149621126487,0.0275314933565921,0.250246656656311,0.203179109434849,0.298454042499963
"DDRGK1",0.167359227731625,-0.0237756823415626,0.219109599600094,0.14688155115564,0.113606062507983
"FAM50A",0.220780695344093,-0.0525609628470244,0.541995080594956,0.342264883433633,0.453878354186444
"AC092939.1",-0.00566400398098254,-0.0985129934421273,0.00186620767825749,-0.0792044369515101,-0.0344255186513416
"SLBP",0.348364306897543,-0.14629218691079,0.624447823093073,0.534513710707676,0.546167882968012
"COPA",0.0501976613415327,0.0868508218353771,0.0346930011895068,0.162800439433254,-0.0370987920699321
"VPS37A",0.12460017820642,0.0313988725416095,0.236257358681347,-0.0689823551777823,0.0753220072272077
"VPS4A",0.0749703837050273,0.000150921297767309,0.159769805695655,-0.0150940166162201,0.00130129579822285
"PTEN",0.0200277325504148,0.0317797449148622,0.00541026681001706,-0.0594419208616673,-0.0794926286217962
"PAXIP1-AS2",0.00262716848879909,0.0771262278763294,-0.0387562226194491,-0.0806588927736232,-0.100275186770822
"SKA1",-0.0478020029402006,-0.116988192847601,0.194490867048084,0.978706260881323,1.25798865111123
"IGFLR1",-0.0905635056157556,-0.0871405550894711,-0.131899902204733,0.228113524533735,-0.00839239722580297
"ORC2",-0.0200219449295726,-0.0215969548621014,0.0698551838445853,0.196748785729757,-0.018305638421069
"CUL4B",0.0885103006334905,0.0974734584503382,0.0138285889091229,0.2746824049473,0.0643662074652805
"CDK4",0.00202957954576896,0.0250213583872591,0.0617457345495455,0.0930971118599061,0.104180822275207
"SYAP1",0.0748222616199291,-0.0726940418877925,0.163917927456462,0.321352558248522,0.219230537605711
"DDOST",0.155132547306084,0.00969914314131273,0.455602088768911,0.258702332569861,0.205665439377026
"EML4",0.185732160177934,-0.0510036732644158,0.418282440467683,-0.0263561059703123,0.128748965289157
"TRAF3IP2",0.0382688838452035,-0.0933654953113628,0.0182010942853518,0.219608160671294,0.0665792771844047
"WASF2",0.157757647965336,-0.00684063502335122,0.247427669663614,0.196217390206822,0.214572757973943
"HDAC1",0.160377773341466,0.00959925112863474,0.318924724262446,0.101026556412055,0.0912426460825665
"XKR8",-0.0918176486464353,0.0425063991795392,-0.175228543215546,0.301425744715518,-0.101340872105537
"ARHGDIA",0.101022269010463,-0.0236806852270828,0.126249390118354,0.289706205300222,0.11424252737204
"STIM2",0.0436357489413637,0.0440482528298763,0.0837122463302979,0.19553372600627,0.07793413103324
"AC002057.2",-0.124607222138609,-0.05276768158001,-0.117323757381388,0.0881309234291913,0.041819785745978
"MPLKIP",0.00637068879270765,0.0560176936984098,0.0320583088064858,-0.0282852760542406,-0.020719397664142
"GABRB3",0.0530363822966906,0.00977372173985909,0.288961648516152,0.0418192736790004,0.0869059395154869
"LRRC59",0.152861613709272,0.0686591701012439,0.297028614956882,-0.0362128729832578,0.0231616844423356
"RMI1",0.270849229274318,0.209700238937471,0.475988976236485,0.683801142134785,0.536165785819987
"SCAF4",-0.0226747607255228,-0.0849428249004496,0.0512847048233788,0.105976299517642,0.0972552126537584
"AC021660.2",-0.0808138601375948,-0.128700796731222,-0.0205924540994251,0.114932344155762,0.110166783357039
"KAT8",0.0450442353507081,0.127703837119242,0.0873651537106781,0.00798677051683848,-0.017466595967275
"ZNF710-AS1",-0.0114796420869951,-0.0537007676214264,-0.0114800281133139,-0.0251975495693451,-0.00601935265073349
"MYL12B",0.0637859782694911,-0.0509563559132401,0.176192781545952,0.155261232241796,0.0787125375718691
"PLEKHA5",0.00483654837480954,0.00550537132572307,0.222929790238145,0.510857399371825,0.475116032832784
"AC092645.2",-0.0235080803292557,-0.0231192697238563,-0.00480372186030754,-0.0109222703065827,0.01039835257566
"MAP3K15",0.0334160083798544,0.0522532071900171,0.0394461151244988,-0.159412116404923,-0.102671416006891
"SELENOF",0.18858069008389,-0.0334425900028938,0.461507882863758,0.208610631778946,-0.0110348680374984
"ENTPD1",0.0150038647158385,0.0147901311289695,0.105287036295214,-0.0857641122087972,0.0514575816593782
"MTPAP",0.0606741653269596,-0.0695490651398858,0.0325182838413912,-0.0235160560321866,-0.0618736621707614
"KIF3B",0.305877078619827,-0.0890886255802998,0.794825273983622,0.0395343033446907,0.0845524971871833
"FKBP1A",0.203283852067696,0.0658099040879623,0.216774832181262,0.393629707652569,0.0935254770606695
"NBR1",-0.00472959050080273,-0.0365202878028653,0.139456822666809,0.0839540852542937,0.0708046450200701
"TTLL5",0.00650409988360597,0.00588539179133453,0.124573737067034,0.442992619421626,0.348055512937665
"SVBP",-0.0390823341161923,-0.10293451408326,-0.00522512932158183,0.0356267569350249,-0.02891737208467
"BORA",-0.0341909034696792,0.0783550508638768,0.201872097084218,0.0900317848466115,0.225099202500879
"KNL1",-0.0762402212069916,0.0379483966624112,0.375400227157132,1.070492812669,1.49642685766001
"AC018362.2",-0.0765657677197988,-0.107215623198964,-0.0247512536103015,0.00274943220231592,0.0182550724081435
"AC007383.2",0.000196412996648222,0.0957739197938189,-0.0541746427602342,-0.046516064643231,-0.0336189288870317
"KRT8",0.0926062698622698,0.0270941139355651,0.0678615862161759,0.147172570714978,0.0989818757050054
"STMN2",-0.02838451750612,0.0625723341294894,-0.22367942356382,0.647634995318157,0.0718902654128316
"ARGLU1",0.299778410194902,0.018890040606111,0.548280631720411,0.207432257326043,0.0695794276191088
"KLF3",0.179429153395279,-0.0323235620420608,0.377060536391287,0.510515804907313,0.353908574570958
"CCDC88C",0.0626657036958806,0.0750842914767127,0.134437911569245,0.363215185524311,0.224678277819731
"TMEM87A",-0.0248705771392479,-0.0329693723432094,-0.0243681343197629,-0.0261767490451689,-0.0325751954649426
"WASF1",0.25171880290969,0.0234763033692336,0.576529701550968,-0.00395560930795802,0.199401340649205
"CHROMR",-0.0626409054371703,-0.0271686936465133,-0.0891600303886071,-0.0411348730752941,-0.0260191073039167
"LPP",-0.0912130494614201,-0.0969947793808923,-0.0572052784686991,0.140842149249284,0.0177667944052041
"AKAP13",0.183820510562207,0.0218843345380565,0.320944206477413,0.00553635352483285,0.010522944927205
"HAUS2",0.15939331225721,0.07006539577643,0.321522521048485,0.467412522014334,0.328668212526641
"SPNS1",0.0414488730107888,-0.0423383605759274,0.0553087096138294,-0.139584705050004,-0.0498349116084135
"CLPP",0.0727923084460674,0.000301868770119652,0.0909978973648333,-0.0139930070523362,0.0575211723343695
"KIF14",-0.0808367675027766,0.0218899722391887,0.366813071079285,0.551146796738935,0.716224951548569
"ACADSB",0.4304776777846,-0.0352250098257167,0.846961725900055,0.226559348524253,0.342453267519792
"AC069234.2",0.00590446270655566,-0.0436102793729012,0.00895331221752893,0.10890133950641,0.0936475489208383
"WSB2",-0.00156851063360131,-0.0179467881096169,0.0469888988216161,0.107985846679594,0.0198675168349918
"LDHB",0.33112919392762,-0.171346153755915,0.887060853341411,0.162853996063753,0.200477430979353
"PPP2R5E",-0.0223427116104668,-0.0399249102268685,0.0433160678534236,0.231404079138836,0.175209727613584
"RCC1",0.110635031148798,0.180272768203862,0.123898952363956,0.0895254164483144,0.0719464642816341
"RPS15",0.0499893696903282,-0.0485401197394527,0.187987639994662,0.00583819019205453,0.132565238847731
"CCDC142",-0.0597358433341077,0.0454192483625387,-0.0981955695254789,-0.0689749180412565,0.0109666303150869
"ARL6IP6",-0.0227393585904653,-0.041538190309365,0.006682979170962,0.0164825688735434,-0.0238802376194137
"PTRHD1",0.0386665910626856,0.046644021645099,-0.0563428708113622,-0.0657975237734383,-0.0721191515868802
"MINPP1",0.0744008646775438,0.10756456873788,0.19375287609896,-0.0729573064464921,0.0348582988719528
"NDUFB7",-0.014188979126291,0.00981251447565012,0.0392987089515522,-0.077321667988747,-0.0792026411412501
"HMGXB3",-0.0200475210045369,0.0547185056735977,0.0129422415426042,0.142412133408033,0.15039766895314
"RPL35A",0.0753192509257613,-0.0122614721048958,0.0753513389406077,0.0860058115481733,0.0980716206943751
"AC009065.7",-0.0051097390315553,0.00307451035823085,0.0425486315439468,-0.0853624394647507,0.0287913127451553
"TAF1B",-0.0505062440001222,-0.0873545699182316,-0.00964534330199261,-0.00982920054211828,0.0157476896872991
"MFF",0.365479528137622,0.187390232573145,0.488301145728692,0.225245684162065,0.339687352600241
"PPAN",0.281383964600486,-0.000262842585543238,0.573287015971082,0.0417842365861034,0.212733807527669
"FBXL22",0.0983223478247821,0.0718293487217977,0.015952638832167,-0.0226327551758009,-0.102564498485516
"ASCC1",0.162865730554304,-0.0515254739405153,0.232596372636757,0.109285770369902,0.0477892070893314
"AC080112.4",-0.0741322808671684,-0.0626923854406247,-0.117160195924279,0.0143869244018098,-0.0758481934612103
"AL807752.2",-0.134659945732953,-0.0141100552553096,-0.0279733518635734,0.232476868410905,0.0814689706865071
"GXYLT1",0.0877589516876108,-0.0969925693082679,0.388045014592771,0.593105109374573,0.518082898040375
"OLIG1",0.0735165941924584,0.0232377055219828,0.0364112041700371,-0.136448674918226,-0.0684259677150116
"G6PC3",0.156605658319247,0.0298643158837255,0.397168511220273,0.0789517142253716,0.118512821574262
"MOB4",0.26767676890333,0.189832789862428,0.267970298609636,-0.0736087919345327,0.103934397209677
"STXBP1",0.17196737697807,-0.0707813527173347,0.437628206714902,0.335613878670589,0.102629874990443
"STMN3",0.0867776396120559,0.00211713693488336,0.124312174569795,0.172119777031871,0.128905731905458
"SLC38A6",0.10762315963387,0.0712631667125284,0.175079021940408,0.412271416970259,0.117337505227789
"AC138150.1",-0.0666911813146389,0.0324244862301277,-0.105506525565281,0.0982437305639658,0.0369784463898003
"TFE3",-0.023971325721291,0.00011670327496003,-0.0297528168517799,0.260252467891577,0.100419352715614
"NSD1",0.166384281748652,0.00578378628940969,0.359110461663195,0.118985365701751,0.0736314124051526
"C17orf80",0.0227800717009551,0.101078618918033,-0.0357182466032885,0.130087024743929,0.0178037762552926
"MSH2",0.205212525659094,0.0182081999567092,0.525425687948378,0.110242398267424,0.121351262425472
"TMEM79",-0.051502284502842,-0.0628239672937696,-0.0219615445750393,0.0437454993880374,-0.051602750852955
"DUSP23",0.0307033490566505,-0.100638803267249,0.2971218198095,-0.0346217974670983,0.115846406834313
"GON4L",0.0826580937059883,-0.085114524611989,0.224415473626537,0.32041403623463,0.0908817952715201
"PIK3C3",0.100608498739435,0.178682233318657,0.162394145886047,0.0707094770872925,0.0896230748378938
"SIRT3",-0.0850132326006021,-0.0170953616665744,-0.0952404623092898,0.150625160873999,0.11046191381082
"AC008119.1",0.0245918603783612,0.0342879017887851,-0.00609829588151907,-0.00364064149664512,0.0160643337519322
"CIP2A",-0.0412039983557142,0.0945548376311721,0.155514997094293,0.438252141036229,0.388046528329133
"COPB2",0.165871918316554,-0.0293628913863576,0.348646746580302,0.131176201662239,-0.0256803658493844
"PCIF1",0.0557646833841995,-0.0571713035509162,0.327117754443888,0.32663759511744,0.363121119384795
"SPTB",-0.0492114823342737,-0.0580852416228137,-0.0301472534013129,0.158759559316562,0.106314074283287
"SQSTM1",-0.0224324592183858,0.0575014876588985,-0.0890031423778741,0.00335823102008377,-0.0485197585803407
"CASK-AS1",-0.042769053693792,-0.0508654811368307,-0.0467540005546648,0.0330013607163342,-0.0254039048298466
"ZNF678",-0.118260152622615,-0.0325497868244208,-0.0678518143821599,0.0240967813757701,0.0479164919369502
"ATIC",0.482378574735232,0.171417084365646,0.668669168933617,-0.235602970957246,0.193574813811924
"CARHSP1",0.131594507826654,0.0273304076840175,0.0434386157715701,0.0871870697440253,0.16864786766677
"MYO1B",0.00811323058831244,-0.0990536164358031,0.0766614673651029,0.168120021479268,0.0147715265010878
"SNAP47",0.261137227061709,0.0715103173629899,0.336513735941467,0.479074195470368,0.319449037128264
"AC008906.2",-0.0871579832347035,0.033178031280276,-0.0545359182303151,0.0104995929768796,-0.0151574279683634
